C,alpha/C,digit/C,whitespace/C,spe_ch/C,W,short_words/W,avg_W_len,unique_W/W,spam_W_match,class
232,0.801724138,0,0.181034483,0.017241379,43,0.279069767,4.418604651,0.837209302,1,0
162,0.654320988,0.141975309,0.160493827,0.043209877,27,0.222222222,5.037037037,1,0,1
44,0.727272727,0,0.204545455,0.068181818,10,0.4,3.5,1,0,0
57,0.789473684,0,0.175438596,0.035087719,11,0.090909091,4.272727273,1,0,0
26,0.846153846,0,0.076923077,0.076923077,3,0,8,1,0,0
21,0.80952381,0,0.142857143,0.047619048,4,0,4.5,1,0,0
41,0.731707317,0,0.170731707,0.097560976,8,0.375,4.25,1,0,0
28,0.75,0,0.178571429,0.071428571,6,0.333333333,3.833333333,1,0,0
151,0.748344371,0.026490066,0.198675497,0.026490066,31,0.225806452,3.903225806,0.935483871,0,0
29,0.827586207,0,0.137931034,0.034482759,5,0.2,5,1,0,0
34,0.794117647,0,0.176470588,0.029411765,7,0.428571429,4,1,0,0
52,0.826923077,0,0.153846154,0.019230769,9,0.222222222,4.888888889,1,0,0
33,0.727272727,0,0.060606061,0.212121212,3,0.333333333,10.33333333,1,0,0
85,0.729411765,0,0.223529412,0.047058824,20,0.4,3.3,0.8,0,0
31,0.838709677,0,0.129032258,0.032258065,5,0,5.4,1,0,0
111,0.684684685,0.072072072,0.171171171,0.072072072,20,0.25,4.6,1,0,1
78,0.794871795,0,0.179487179,0.025641026,15,0.333333333,4.266666667,0.933333333,0,0
49,0.775510204,0,0.183673469,0.040816327,10,0.1,4,1,0,0
63,0.746031746,0,0.222222222,0.031746032,15,0.4,3.266666667,0.933333333,0,0
145,0.772413793,0,0.2,0.027586207,30,0.233333333,3.866666667,0.866666667,0,0
129,0.782945736,0,0.209302326,0.007751938,28,0.214285714,3.642857143,0.821428571,0,0
45,0.666666667,0.022222222,0.155555556,0.155555556,8,0.125,4.75,0.875,0,0
200,0.81,0,0.165,0.025,34,0.205882353,4.911764706,0.882352941,0,0
150,0.686666667,0.146666667,0.146666667,0.02,23,0.304347826,5.565217391,1,1,1
148,0.608108108,0.189189189,0.141891892,0.060810811,22,0.272727273,5.772727273,0.909090909,0,1
165,0.775757576,0,0.181818182,0.042424242,31,0.225806452,4.35483871,0.709677419,0,0
84,0.761904762,0,0.19047619,0.047619048,17,0.176470588,4,0.941176471,0,0
46,0.695652174,0,0.152173913,0.152173913,8,0.25,4.875,0.75,0,0
15,0.666666667,0,0.2,0.133333333,4,0.75,3,1,0,0
31,0.838709677,0,0.129032258,0.032258065,5,0,5.4,1,0,0
88,0.772727273,0,0.170454545,0.056818182,16,0.25,4.5625,0.9375,0,0
159,0.748427673,0,0.20754717,0.044025157,34,0.352941176,3.705882353,0.911764706,0,0
50,0.74,0,0.22,0.04,12,0.416666667,3.25,1,0,0
164,0.682926829,0.109756098,0.146341463,0.06097561,25,0.28,5.6,0.88,1,1
129,0.705426357,0.131782946,0.11627907,0.046511628,16,0.125,7.125,1,1,1
26,0.769230769,0,0.153846154,0.076923077,5,0.2,4.4,1,0,0
30,0.8,0,0.166666667,0.033333333,6,0.166666667,4.166666667,1,0,0
128,0.71875,0,0.21875,0.0625,29,0.24137931,3.448275862,0.793103448,0,0
41,0.731707317,0,0.243902439,0.048780488,11,0.454545455,2.909090909,0.909090909,0,0
52,0.673076923,0,0.211538462,0.153846154,12,0.166666667,3.583333333,0.833333333,0,0
162,0.771604938,0,0.222222222,0.00617284,37,0.297297297,3.405405405,0.810810811,0,0
156,0.737179487,0.08974359,0.16025641,0.012820513,26,0.192307692,5.038461538,0.961538462,1,1
23,0.826086957,0,0.173913043,0,5,0,3.8,1,0,0
60,0.75,0,0.166666667,0.1,11,0.090909091,4.636363636,0.818181818,0,0
131,0.79389313,0,0.183206107,0.022900763,25,0.2,4.28,0.96,0,0
36,0.833333333,0,0.166666667,0,7,0.285714286,4.285714286,1,0,0
143,0.783216783,0,0.181818182,0.034965035,27,0.185185185,4.333333333,0.888888889,0,0
299,0.769230769,0,0.18729097,0.043478261,57,0.157894737,4.263157895,0.894736842,0,0
58,0.810344828,0,0.189655172,0,12,0.333333333,3.916666667,1,0,0
49,0.714285714,0,0.204081633,0.102040816,11,0.181818182,3.636363636,0.909090909,0,0
41,0.609756098,0.073170732,0.219512195,0.097560976,10,0.3,3.2,1,0,0
148,0.72972973,0.108108108,0.141891892,0.02027027,22,0.227272727,5.772727273,0.909090909,1,1
22,0.727272727,0.045454545,0.227272727,0,6,0.5,2.833333333,1,0,0
31,0.806451613,0,0.161290323,0.032258065,6,0.166666667,4.333333333,1,0,0
30,0.8,0,0.2,0,7,0.142857143,3.428571429,1,0,0
155,0.709677419,0.103225806,0.161290323,0.025806452,26,0.192307692,5,1,1,1
47,0.765957447,0,0.170212766,0.063829787,9,0.222222222,4.333333333,1,0,0
25,0.68,0,0.16,0.16,5,0.4,4.2,1,0,0
79,0.784810127,0,0.189873418,0.025316456,16,0.1875,4,0.9375,0,0
22,0.772727273,0,0.181818182,0.045454545,5,0.2,3.6,1,0,0
115,0.747826087,0,0.234782609,0.017391304,28,0.357142857,3.142857143,0.821428571,0,0
55,0.709090909,0.054545455,0.2,0.054545455,12,0.166666667,3.75,0.916666667,0,0
102,0.823529412,0,0.147058824,0.029411765,16,0.0625,5.4375,1,0,0
118,0.745762712,0.008474576,0.211864407,0.033898305,26,0.269230769,3.576923077,0.884615385,0,0
220,0.786363636,0,0.190909091,0.022727273,43,0.139534884,4.139534884,0.76744186,0,0
199,0.824120603,0,0.145728643,0.030150754,30,0.2,5.666666667,0.9,0,0
122,0.770491803,0,0.139344262,0.090163934,18,0.222222222,5.833333333,0.944444444,0,0
163,0.625766871,0.171779141,0.190184049,0.012269939,32,0.21875,4.125,0.78125,1,1
39,0.769230769,0,0.205128205,0.025641026,9,0.222222222,3.444444444,1,0,0
36,0.805555556,0,0.166666667,0.027777778,7,0,4.285714286,1,0,0
48,0.8125,0,0.166666667,0.020833333,9,0.111111111,4.444444444,1,0,0
74,0.77027027,0,0.189189189,0.067567568,15,0.333333333,4.133333333,0.866666667,0,0
59,0.779661017,0,0.220338983,0,14,0.357142857,3.285714286,0.928571429,0,0
168,0.779761905,0,0.18452381,0.035714286,32,0.1875,4.28125,0.96875,0,0
51,0.784313725,0,0.156862745,0.058823529,9,0.222222222,4.777777778,1,0,0
22,0.909090909,0,0.090909091,0,3,0,6.666666667,1,0,0
152,0.809210526,0,0.131578947,0.059210526,21,0.19047619,6.285714286,0.857142857,0,0
75,0.786666667,0,0.213333333,0,17,0.235294118,3.470588235,1,0,0
30,0.766666667,0,0.233333333,0,8,0.5,2.875,1,0,0
92,0.684782609,0,0.206521739,0.108695652,20,0.2,3.65,0.85,0,0
24,0.791666667,0,0.166666667,0.041666667,5,0.2,4,1,0,0
49,0.489795918,0.387755102,0.102040816,0.020408163,6,0,7.333333333,1,1,1
35,0.8,0,0.171428571,0.028571429,7,0.285714286,4.142857143,1,0,0
29,0.793103448,0,0.206896552,0,7,0.285714286,3.285714286,1,0,0
110,0.709090909,0.090909091,0.154545455,0.045454545,18,0.111111111,5.166666667,1,1,1
64,0.78125,0,0.203125,0.015625,14,0.285714286,3.642857143,1,0,0
159,0.591194969,0.194968553,0.194968553,0.018867925,32,0.34375,4,0.90625,0,1
56,0.767857143,0,0.160714286,0.071428571,10,0,4.7,1,0,0
162,0.709876543,0.117283951,0.160493827,0.012345679,27,0.185185185,5.037037037,1,1,1
24,0.708333333,0,0.166666667,0.125,5,0.4,4,1,0,0
140,0.671428571,0.15,0.15,0.028571429,22,0.045454545,5.409090909,1,1,1
246,0.711382114,0.036585366,0.138211382,0.12195122,35,0.228571429,6.114285714,0.885714286,0,0
25,0.68,0,0.2,0.12,6,0.333333333,3.333333333,0.833333333,0,0
27,0.740740741,0,0.111111111,0.148148148,4,0,6,1,0,0
37,0.810810811,0,0.162162162,0.027027027,7,0.142857143,4.428571429,0.857142857,0,0
69,0.68115942,0.014492754,0.217391304,0.086956522,16,0.5,3.375,1,0,0
149,0.711409396,0,0.181208054,0.11409396,28,0.392857143,4.392857143,0.857142857,1,0
24,0.791666667,0,0.166666667,0.041666667,5,0.4,4,1,0,0
80,0.825,0,0.175,0,15,0.333333333,4.4,0.933333333,0,0
157,0.617834395,0.210191083,0.159235669,0.012738854,26,0.038461538,5.076923077,0.961538462,0,1
25,0.84,0,0.12,0.04,4,0,5.5,1,0,0
72,0.736111111,0,0.152777778,0.125,12,0.166666667,5.166666667,0.916666667,0,0
85,0.635294118,0,0.211764706,0.2,19,0.421052632,3.736842105,0.684210526,0,0
57,0.789473684,0,0.192982456,0.01754386,12,0.166666667,3.833333333,1,0,0
36,0.861111111,0,0.138888889,0,6,0,5.166666667,1,0,0
75,0.76,0.026666667,0.186666667,0.026666667,15,0.266666667,4.066666667,1,0,0
47,0.744680851,0,0.212765957,0.042553191,11,0.272727273,3.363636364,0.818181818,0,0
112,0.776785714,0,0.151785714,0.071428571,18,0.166666667,5.277777778,1,0,0
45,0.733333333,0,0.2,0.088888889,10,0.4,3.7,0.9,0,0
69,0.637681159,0,0.231884058,0.130434783,17,0.352941176,3.117647059,0.882352941,0,0
21,0.80952381,0,0.142857143,0.047619048,4,0,4.5,1,0,0
122,0.81147541,0,0.131147541,0.057377049,17,0.117647059,6.235294118,1,0,0
91,0.769230769,0,0.197802198,0.032967033,19,0.210526316,3.842105263,1,0,0
64,0.8125,0,0.171875,0.015625,12,0.166666667,4.416666667,1,0,0
80,0.7875,0,0.1875,0.0375,16,0.1875,4.125,0.875,0,0
42,0.714285714,0,0.19047619,0.095238095,9,0,3.777777778,1,0,0
17,0.529411765,0.117647059,0.176470588,0.176470588,4,0.25,3.5,1,0,0
13,0.846153846,0,0.076923077,0.076923077,2,0,6,1,0,0
45,0.8,0,0.2,0,10,0.1,3.6,1,0,0
73,0.753424658,0,0.164383562,0.082191781,13,0.153846154,4.692307692,0.846153846,0,0
105,0.79047619,0,0.19047619,0.019047619,21,0.19047619,4.047619048,0.952380952,0,0
169,0.680473373,0.112426036,0.159763314,0.047337278,28,0.142857143,5.071428571,1,1,1
47,0.765957447,0,0.191489362,0.042553191,10,0.3,3.8,1,0,0
116,0.74137931,0,0.206896552,0.051724138,25,0.36,3.68,0.76,0,0
158,0.810126582,0,0.170886076,0.018987342,28,0.071428571,4.678571429,0.892857143,0,0
76,0.710526316,0.039473684,0.210526316,0.039473684,17,0.294117647,3.529411765,0.823529412,0,0
142,0.830985915,0,0.147887324,0.021126761,22,0.181818182,5.5,0.909090909,0,0
62,0.758064516,0,0.225806452,0.016129032,15,0.333333333,3.2,1,0,0
71,0.802816901,0,0.169014085,0.028169014,13,0.076923077,4.538461538,1,0,0
174,0.724137931,0.074712644,0.16091954,0.040229885,29,0.034482759,5.034482759,0.931034483,1,1
28,0.785714286,0,0.178571429,0.035714286,6,0.166666667,3.833333333,1,0,0
29,0.75862069,0,0.24137931,0,8,0.625,2.75,1,0,0
153,0.758169935,0,0.189542484,0.071895425,30,0.266666667,4.233333333,0.833333333,0,0
83,0.795180723,0,0.180722892,0.024096386,16,0.1875,4.25,1,0,0
37,0.783783784,0,0.189189189,0.027027027,8,0.125,3.75,1,0,0
43,0.651162791,0.046511628,0.23255814,0.069767442,11,0.363636364,3,1,0,0
45,0.8,0,0.155555556,0.044444444,8,0.125,4.75,1,0,0
161,0.658385093,0.149068323,0.161490683,0.031055901,27,0.148148148,5,0.962962963,0,1
49,0.816326531,0,0.163265306,0.020408163,9,0.111111111,4.555555556,1,0,0
294,0.772108844,0.003401361,0.176870748,0.057823129,53,0.150943396,4.622641509,0.773584906,1,0
159,0.710691824,0.081761006,0.163522013,0.044025157,27,0.185185185,4.925925926,0.888888889,0,1
132,0.712121212,0.015151515,0.204545455,0.075757576,28,0.25,3.785714286,0.964285714,0,0
51,0.784313725,0,0.196078431,0.019607843,11,0.363636364,3.727272727,1,0,0
28,0.714285714,0,0.142857143,0.142857143,5,0.2,4.8,1,0,0
34,0.823529412,0,0.088235294,0.088235294,4,0,7.75,1,0,0
45,0.733333333,0.022222222,0.2,0.044444444,10,0.3,3.6,1,0,0
81,0.802469136,0,0.172839506,0.024691358,15,0.066666667,4.466666667,0.933333333,0,0
27,0.777777778,0,0.222222222,0,7,0.428571429,3,1,0,0
88,0.806818182,0,0.181818182,0.011363636,17,0.235294118,4.235294118,0.941176471,0,0
18,0.722222222,0,0.111111111,0.166666667,3,0.333333333,5.333333333,1,0,0
54,0.740740741,0,0.185185185,0.074074074,11,0.181818182,4,1,0,0
55,0.854545455,0,0.145454545,0,9,0.222222222,5.222222222,1,0,0
45,0.733333333,0.022222222,0.222222222,0.022222222,11,0.363636364,3.181818182,1,0,0
145,0.731034483,0.096551724,0.151724138,0.020689655,23,0.130434783,5.347826087,0.869565217,1,1
40,0.825,0,0.15,0.025,7,0.142857143,4.857142857,1,0,0
105,0.761904762,0.019047619,0.2,0.019047619,22,0.272727273,3.818181818,0.863636364,0,0
50,0.76,0,0.2,0.04,11,0.272727273,3.636363636,1,0,0
119,0.781512605,0,0.210084034,0.008403361,26,0.307692308,3.615384615,0.846153846,1,0
157,0.624203822,0.152866242,0.165605096,0.057324841,27,0.222222222,4.851851852,1,1,1
31,0.838709677,0,0.129032258,0.032258065,5,0,5.4,1,0,0
32,0.6875,0,0.1875,0.1875,7,0.428571429,4,0.714285714,0,0
32,0.75,0,0.1875,0.0625,7,0.142857143,3.714285714,1,1,0
16,0.625,0,0.125,0.25,3,0,4.666666667,1,0,0
67,0.71641791,0,0.194029851,0.089552239,14,0.428571429,3.857142857,0.928571429,0,0
55,0.781818182,0,0.181818182,0.036363636,11,0.363636364,4.090909091,0.909090909,0,0
42,0.80952381,0.023809524,0.142857143,0.023809524,7,0,5.142857143,1,0,0
23,0.826086957,0,0.173913043,0,5,0.2,3.8,1,0,0
148,0.743243243,0.006756757,0.22972973,0.02027027,35,0.457142857,3.257142857,0.628571429,0,0
21,0.666666667,0,0.19047619,0.142857143,5,0.2,3.4,1,0,0
23,0.869565217,0,0.086956522,0.043478261,3,0,7,1,0,0
40,0.7,0,0.175,0.125,8,0.375,4.125,1,0,0
173,0.572254335,0.23699422,0.150289017,0.040462428,27,0.185185185,5.444444444,1,0,1
117,0.735042735,0.008547009,0.213675214,0.042735043,26,0.346153846,3.538461538,0.961538462,0,0
61,0.819672131,0,0.163934426,0.016393443,11,0.181818182,4.636363636,1,0,0
166,0.740963855,0,0.186746988,0.072289157,32,0.15625,4.21875,0.9375,0,0
24,0.833333333,0,0.083333333,0.083333333,3,0,7.333333333,1,0,0
136,0.661764706,0.066176471,0.183823529,0.088235294,26,0.346153846,4.269230769,1,0,0
98,0.755102041,0.010204082,0.224489796,0.010204082,23,0.304347826,3.304347826,0.956521739,0,0
45,0.733333333,0,0.088888889,0.177777778,5,0,8.2,1,0,0
30,0.766666667,0,0.2,0.066666667,7,0.428571429,3.571428571,0.857142857,0,0
25,0.72,0,0.12,0.16,4,0,5.5,1,0,0
150,0.68,0.12,0.16,0.04,25,0.16,5.04,0.96,0,1
34,0.764705882,0,0.147058824,0.088235294,6,0.166666667,4.833333333,1,0,0
146,0.671232877,0.068493151,0.212328767,0.047945205,32,0.3125,3.59375,0.875,0,1
89,0.808988764,0,0.134831461,0.056179775,13,0.153846154,5.923076923,0.923076923,1,1
163,0.773006135,0,0.220858896,0.018404908,37,0.378378378,3.486486486,0.837837838,1,0
117,0.811965812,0,0.162393162,0.025641026,20,0.15,4.9,0.95,0,0
46,0.782608696,0,0.173913043,0.043478261,9,0.333333333,4.222222222,1,0,0
26,0.807692308,0,0.192307692,0,6,0.333333333,3.5,1,0,0
28,0.821428571,0,0.178571429,0,6,0.166666667,3.833333333,1,0,0
31,0.774193548,0,0.161290323,0.064516129,6,0.166666667,4.333333333,1,0,0
147,0.619047619,0.163265306,0.156462585,0.06122449,24,0.166666667,5.166666667,1,1,1
57,0.701754386,0.01754386,0.210526316,0.070175439,13,0.461538462,3.461538462,1,0,0
165,0.636363636,0.145454545,0.163636364,0.054545455,28,0.285714286,4.928571429,1,0,1
42,0.761904762,0,0.19047619,0.047619048,9,0.222222222,3.777777778,1,0,0
111,0.774774775,0.045045045,0.171171171,0.009009009,20,0.1,4.6,1,0,1
36,0.805555556,0,0.138888889,0.055555556,6,0.166666667,5.166666667,1,0,0
145,0.544827586,0.275862069,0.124137931,0.055172414,19,0,6.684210526,1,1,1
50,0.76,0,0.1,0.14,6,0.333333333,7.5,1,0,0
33,0.727272727,0,0.060606061,0.212121212,3,0.333333333,10.33333333,1,0,0
15,0.6,0,0.133333333,0.266666667,3,0.333333333,4.333333333,1,0,0
176,0.755681818,0.005681818,0.210227273,0.028409091,38,0.236842105,3.657894737,0.868421053,0,0
158,0.772151899,0,0.208860759,0.018987342,34,0.235294118,3.676470588,0.882352941,0,0
62,0.774193548,0,0.177419355,0.048387097,12,0.166666667,4.25,1,0,0
84,0.785714286,0,0.19047619,0.023809524,17,0.235294118,4,1,0,0
84,0.80952381,0,0.166666667,0.023809524,15,0.2,4.666666667,0.8,0,0
56,0.785714286,0,0.196428571,0.017857143,12,0.333333333,3.75,1,0,0
96,0.78125,0.0625,0.09375,0.0625,10,0,8.7,1,0,1
168,0.761904762,0,0.154761905,0.083333333,27,0.222222222,5.259259259,0.925925926,0,0
76,0.736842105,0,0.210526316,0.052631579,17,0.235294118,3.529411765,0.882352941,0,0
47,0.723404255,0.021276596,0.212765957,0.042553191,11,0.363636364,3.363636364,1,0,0
130,0.784615385,0,0.192307692,0.023076923,26,0.192307692,4.038461538,0.884615385,0,0
23,0.826086957,0,0.130434783,0.043478261,4,0,5,1,0,0
149,0.771812081,0,0.208053691,0.020134228,32,0.34375,3.6875,0.78125,0,0
31,0.806451613,0,0.193548387,0,7,0.142857143,3.571428571,1,0,0
20,0.55,0,0.2,0.35,5,0.4,3.6,0.6,0,0
101,0.742574257,0.00990099,0.207920792,0.03960396,22,0.318181818,3.636363636,0.909090909,0,0
278,0.78057554,0,0.197841727,0.021582734,56,0.160714286,3.982142857,0.803571429,0,0
53,0.811320755,0,0.150943396,0.037735849,9,0.111111111,5,1,0,0
119,0.823529412,0,0.168067227,0.008403361,21,0.285714286,4.714285714,1,0,0
138,0.760869565,0,0.210144928,0.028985507,30,0.233333333,3.633333333,0.866666667,0,0
135,0.703703704,0,0.2,0.096296296,28,0.357142857,3.857142857,0.785714286,0,0
66,0.833333333,0,0.136363636,0.03030303,10,0.3,5.7,1,0,0
48,0.770833333,0,0.145833333,0.083333333,8,0.125,5.125,1,0,0
40,0.8,0,0.175,0.025,8,0.25,4.125,1,0,0
70,0.757142857,0,0.185714286,0.057142857,14,0.071428571,4.071428571,0.857142857,0,0
157,0.694267516,0,0.197452229,0.108280255,32,0.3125,3.9375,0.9375,0,0
34,0.676470588,0,0.176470588,0.147058824,7,0.285714286,4,1,0,0
32,0.65625,0.03125,0.1875,0.125,7,0.428571429,3.714285714,1,0,0
51,0.725490196,0,0.215686275,0.058823529,12,0.333333333,3.333333333,0.916666667,0,0
162,0.666666667,0.135802469,0.160493827,0.037037037,27,0.111111111,5.037037037,1,0,1
145,0.668965517,0,0.227586207,0.103448276,34,0.205882353,3.294117647,0.617647059,0,0
102,0.764705882,0.019607843,0.205882353,0.009803922,22,0.272727273,3.681818182,1,1,0
45,0.777777778,0,0.177777778,0.044444444,9,0,4.111111111,1,0,0
140,0.75,0,0.214285714,0.035714286,31,0.322580645,3.548387097,0.870967742,0,0
92,0.77173913,0,0.195652174,0.032608696,19,0.210526316,3.894736842,0.947368421,0,0
26,0.769230769,0,0.192307692,0.038461538,6,0.333333333,3.5,1,0,0
134,0.71641791,0.014925373,0.201492537,0.067164179,28,0.25,3.821428571,0.892857143,0,0
37,0.810810811,0,0.189189189,0,8,0.25,3.75,1,0,0
22,0.772727273,0,0.181818182,0.045454545,5,0,3.6,1,0,0
22,0.818181818,0,0.136363636,0.045454545,4,0,4.75,1,0,0
32,0.6875,0.03125,0.1875,0.09375,7,0.428571429,3.714285714,1,0,0
66,0.5,0.287878788,0.166666667,0.045454545,12,0.25,4.583333333,1,0,1
108,0.759259259,0,0.203703704,0.037037037,23,0.173913043,3.739130435,0.913043478,0,0
36,0.583333333,0.055555556,0.25,0.111111111,10,0.5,2.7,1,0,0
102,0.666666667,0.147058824,0.176470588,0.009803922,19,0.210526316,4.421052632,1,0,1
139,0.776978417,0,0.194244604,0.028776978,28,0.392857143,4,0.857142857,0,0
51,0.745098039,0,0.156862745,0.098039216,9,0.222222222,4.777777778,1,0,0
46,0.804347826,0,0.195652174,0,10,0.3,3.7,1,0,0
149,0.697986577,0.11409396,0.187919463,0,29,0.24137931,4.172413793,0.931034483,1,1
63,0.746031746,0,0.206349206,0.047619048,14,0.214285714,3.571428571,1,0,0
95,0.789473684,0,0.168421053,0.042105263,17,0.058823529,4.647058824,1,0,0
69,0.753623188,0.014492754,0.217391304,0.014492754,16,0.3125,3.375,1,0,0
108,0.694444444,0,0.203703704,0.101851852,23,0.260869565,3.739130435,0.913043478,0,0
55,0.781818182,0,0.145454545,0.072727273,9,0,5.222222222,1,0,0
27,0.814814815,0,0.185185185,0,6,0.333333333,3.666666667,1,0,0
33,0.757575758,0,0.212121212,0.03030303,8,0.5,3.25,1,0,0
129,0.596899225,0.186046512,0.139534884,0.07751938,19,0.210526316,5.842105263,0.947368421,0,1
142,0.654929577,0.133802817,0.161971831,0.049295775,24,0.125,4.958333333,1,0,1
148,0.533783784,0.27027027,0.135135135,0.060810811,21,0.142857143,6.095238095,1,1,1
24,0.791666667,0,0.166666667,0.041666667,5,0.2,4,1,0,0
146,0.760273973,0,0.184931507,0.054794521,28,0.285714286,4.25,0.857142857,0,0
24,0.708333333,0,0.208333333,0.083333333,6,0.333333333,3.166666667,1,0,0
29,0.793103448,0,0.206896552,0,7,0.142857143,3.285714286,1,0,0
86,0.709302326,0.127906977,0.139534884,0.023255814,13,0.076923077,5.692307692,1,1,1
87,0.781609195,0,0.183908046,0.034482759,17,0.058823529,4.176470588,0.941176471,0,0
38,0.736842105,0,0.184210526,0.078947368,8,0.125,3.875,1,0,0
104,0.778846154,0,0.144230769,0.076923077,16,0.125,5.5625,1,0,0
59,0.728813559,0,0.203389831,0.06779661,13,0.230769231,3.615384615,1,0,0
38,0.789473684,0,0.184210526,0.026315789,8,0.25,3.875,1,0,0
38,0.789473684,0,0.184210526,0.026315789,8,0.25,3.875,1,0,0
22,0.727272727,0,0.136363636,0.136363636,4,0,4.75,1,0,0
25,0.8,0,0.2,0,6,0.166666667,3.333333333,1,0,0
134,0.619402985,0.201492537,0.119402985,0.059701493,17,0.058823529,6.941176471,1,1,1
87,0.804597701,0,0.195402299,0,18,0.333333333,3.888888889,0.944444444,0,0
19,0.684210526,0,0.157894737,0.157894737,4,0,4,1,0,0
65,0.753846154,0,0.2,0.046153846,14,0.285714286,3.714285714,1,0,0
140,0.7,0.078571429,0.207142857,0.014285714,30,0.3,3.7,0.866666667,0,1
156,0.730769231,0.006410256,0.205128205,0.057692308,33,0.393939394,3.757575758,0.939393939,0,0
22,0.863636364,0,0.136363636,0,4,0.25,4.75,1,0,0
107,0.738317757,0.028037383,0.224299065,0.009345794,25,0.32,3.32,0.92,0,0
73,0.767123288,0,0.191780822,0.04109589,15,0.266666667,3.933333333,0.933333333,0,0
149,0.765100671,0.006711409,0.174496644,0.053691275,27,0.259259259,4.555555556,0.851851852,0,0
137,0.773722628,0,0.197080292,0.02919708,28,0.214285714,3.928571429,0.857142857,0,0
25,0.8,0,0.12,0.08,4,0.25,5.5,1,0,0
60,0.683333333,0,0.183333333,0.133333333,12,0.333333333,4.083333333,0.916666667,0,0
103,0.796116505,0,0.174757282,0.029126214,19,0.210526316,4.473684211,0.789473684,0,0
35,0.685714286,0,0.228571429,0.142857143,9,0.555555556,3.222222222,0.666666667,0,0
58,0.74137931,0,0.172413793,0.086206897,11,0.181818182,4.363636364,1,0,0
87,0.816091954,0,0.172413793,0.011494253,16,0.25,4.5,0.9375,0,0
56,0.75,0,0.214285714,0.035714286,13,0.307692308,3.384615385,1,0,0
122,0.81147541,0,0.172131148,0.016393443,22,0.181818182,4.590909091,0.909090909,0,0
66,0.772727273,0.015151515,0.196969697,0.015151515,14,0.214285714,3.785714286,1,0,0
66,0.772727273,0,0.212121212,0.015151515,15,0.333333333,3.466666667,0.933333333,0,0
102,0.754901961,0.009803922,0.215686275,0.019607843,23,0.260869565,3.47826087,1,0,0
130,0.723076923,0.076923077,0.184615385,0.015384615,25,0.32,4.24,0.96,1,1
156,0.698717949,0.134615385,0.153846154,0.012820513,25,0.2,5.28,0.76,0,1
35,0.771428571,0,0.2,0.028571429,8,0.375,3.5,0.75,0,0
8,0.75,0,0.125,0.125,2,0.5,3.5,1,0,0
62,0.790322581,0,0.193548387,0.016129032,13,0.384615385,3.846153846,0.923076923,0,0
58,0.74137931,0,0.172413793,0.086206897,11,0.090909091,4.363636364,1,0,0
141,0.723404255,0.04964539,0.14893617,0.078014184,22,0.272727273,5.454545455,0.909090909,1,1
20,0.65,0,0.2,0.15,5,0.6,3.2,1,0,0
99,0.797979798,0,0.181818182,0.02020202,19,0.157894737,4.263157895,0.947368421,0,0
51,0.666666667,0,0.176470588,0.156862745,10,0.2,4.2,0.9,0,0
35,0.771428571,0,0.2,0.028571429,8,0.375,3.5,1,0,0
